"
2017-01-03 17:16:11.803385 ," HCI Command: LE Set Scan Enable (0x08|0x000c) plen 2     value 0x01 (scanning enabled)     filter duplicates 0x00 (disabled) 
"
2017-01-03 17:16:11.805346 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Enable (0x08|0x000c) ncmd 1     status 0x00 
"
2017-01-03 17:16:11.819976 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:11.821306 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:11.833663 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:11.852642 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:11.876232 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:11.877425 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:11.894307 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:11.913706 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:11.936071 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:11.937489 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:11.954984 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:11.994553 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:11.996867 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:11.997393 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.013615 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.036430 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.039111 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.053568 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.076816 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.080902 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.097744 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.115137 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.138010 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.138680 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.164222 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.182095 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.196421 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.202455 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.217286 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.234832 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.242456 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.254088 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.275892 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.296259 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.301198 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.315118 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.329070 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.338583 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.343543 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.356558 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.377391 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.398094 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.398969 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.412900 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.436172 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.457707 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.457967 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.474006 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.495060 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.519960 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.521011 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.532456 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.558616 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.559809 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.572303 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.596097 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.618018 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.621281 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.634946 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.668295 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.668646 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.674963 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.695051 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.718208 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.718812 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.732452 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.752451 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.778140 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.778671 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.798893 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.812358 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.838440 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.839785 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.855986 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.875327 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.876182 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.894982 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.913618 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.935984 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.940448 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.952400 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.980077 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:12.981205 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.013651 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.013912 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.037965 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.038280 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.052358 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.072454 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.115092 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.115628 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.116090 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.136124 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.138125 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.152275 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.173722 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.196052 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.197392 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.218598 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.233600 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.260955 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.261104 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.272783 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.296183 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.301950 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.312334 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.351654 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.361392 ," HCI Command: LE Set Scan Enable (0x08|0x000c) plen 2     value 0x00 (scanning disabled)     filter duplicates 0x01 (enabled) 
"
2017-01-03 17:16:13.363603 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.363772 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Enable (0x08|0x000c) ncmd 1     status 0x00 
"
2017-01-03 17:16:13.363889 ," HCI Command: LE Set Scan Parameters (0x08|0x000b) plen 7     type 0x01 (active)     interval 5000.000ms window 500.000ms     own address: 0x01 (Random) policy: All 
"
2017-01-03 17:16:13.364005 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.364343 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Parameters (0x08|0x000b) ncmd 1     status 0x00 
"
2017-01-03 17:16:13.364465 ," HCI Command: Vendor (0x3f|0x0157) plen 3 
"
2017-01-03 17:16:13.365047 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:16:13.365882 ," HCI Command: Vendor (0x3f|0x0157) plen 3 
"
2017-01-03 17:16:13.366339 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:16:13.373944 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.393679 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.416137 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.417353 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.444979 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.467749 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.471272 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.472494 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.494956 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.524959 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.525378 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.533673 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.553931 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.576387 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.577362 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.593668 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.618628 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.623638 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.637356 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.653354 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.674984 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.676183 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.693716 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.712242 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.736650 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.740190 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.756131 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.776411 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.781102 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.794624 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.813751 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.841548 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.841799 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.860512 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.880766 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.882542 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.900141 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.916087 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.939424 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.939746 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.956516 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:13.977554 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.000777 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.001845 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.014997 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.036066 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.037322 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.052307 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.073733 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.094917 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.096055 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.112335 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.132353 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.156195 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.161061 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.194997 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.203559 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.204817 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.216059 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.232352 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.253567 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.258566 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.272330 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.296081 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.316058 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.320107 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.333607 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.362351 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.366420 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.372331 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.394247 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.416160 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.417356 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.432314 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.465092 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.465248 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.472372 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.492349 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.516280 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.521153 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.533579 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.553043 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.573767 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.581079 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.606143 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.614933 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.622337 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.632439 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.657985 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.686326 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.686543 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.693558 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.723980 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.737476 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.740049 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.755853 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.776218 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.781864 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.804212 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.812390 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.836536 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.837950 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.852359 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.873780 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.904893 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.905181 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.914053 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.936495 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.945175 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.953867 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.973588 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.996144 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:14.997492 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:15.014840 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:15.036397 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:15.056363 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:15.058305 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:15.079086 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:15.100079 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:15.101148 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:15.114525 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:15.136985 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:15.154974 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:15.156551 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:15.178858 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:15.193809 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:15.220198 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
"
2017-01-03 17:16:15.220483 ," HCI Event: Number of Completed Packets (0x13) plen 5     handle 2 packets 1 
