24,4525029997.93,3.07486727592e-08,9.58173796035e-10,6.58463943445e-09,7.81970420485e-12
25,2959670372.54,3.29889125776e-08,-2.6463594222e-09,5.76571400599e-09,1.72838221548e-11
26,5641135492.1,1.77030701122e-08,-3.0847660835e-08,5.57042755263e-09,1.26769554222e-11
27,4793881597.94,1.31134383142e-08,-2.93262912161e-08,1.18439885287e-08,8.46764699651e-12
28,5974263808.13,1.1277567753e-08,-1.36747805852e-08,9.23383447193e-09,8.60159421675e-12
29,2949619421.68,3.57567470499e-08,-1.04179615406e-09,9.94046777938e-09,1.31318115388e-11
0,1406286000.0,4.21624590432e-08,4.46703306933e-08,2.42326875109e-09,6.04306421717e-12
1,9242000.0,6.63775253154e-10,4.1358304235e-09,3.20399208734e-09,1.27649087145e-11
2,269972000.0,6.00791274293e-09,8.55889156632e-09,2.37217189652e-09,5.96023089577e-12
3,875891000.0,6.83125302161e-10,3.90357315521e-09,2.24455456424e-09,0.0
4,1042626000.0,1.50293022011e-10,4.72349497749e-09,3.30644648424e-09,0.0
5,1014569000.0,2.71001569292e-09,3.61116805547e-09,6.2175577853e-10,1.31172105175e-12
6,143062000.0,1.83427301653e-10,2.7018345784e-09,2.37463993221e-09,0.0
7,5230631000.0,0.0,5.76029200311e-09,5.66097662374e-09,0.0
8,5233525000.0,0.0,3.88476409517e-09,2.5335418012e-09,0.0
9,970989000.0,3.80503330955e-10,3.39581274607e-09,2.1394338231e-09,7.17930813122e-12
10,2911562000.0,1.7424334826e-09,1.34416297229e-08,1.05790604301e-08,0.0
11,553827000.0,6.14400089878e-10,1.71154310752e-09,7.02171531289e-10,0.0
12,1070166000.0,2.22418246837e-09,9.46866250821e-09,6.16416284091e-09,0.0
13,331608000.0,1.59464080656e-11,1.23729629854e-09,1.1524904011e-09,0.0
14,5229610000.0,0.0,1.99301587447e-10,9.96507937236e-11,0.0
15,4097973982.27,3.12794621269e-08,9.33864987461e-11,8.86150519685e-09,9.72957590093e-12
16,4263913212.49,2.86460092952e-08,-2.03007749273e-08,3.21440425127e-09,1.2428742736e-11
17,5371940510.53,4.00094924083e-08,-1.24368094723e-08,1.05877823392e-08,9.9095146687e-12
18,4275040070.55,1.71043999265e-08,-8.06561020524e-09,7.19442226605e-09,3.75740526829e-12
19,7070628147.04,2.55783107677e-08,-2.17688156461e-08,5.57310117209e-09,6.0125248673e-12
20,8299637925.09,3.02217987777e-08,-4.60223871655e-09,5.63023413833e-09,1.09284213672e-11
21,8944540502.76,3.26565727693e-08,-3.33618780208e-09,5.42719436349e-09,5.67827296965e-12
22,5874346106.31,3.17140780767e-08,-1.21625528729e-08,5.92168985993e-09,1.19340085996e-11
23,8873645273.81,3.00749309955e-08,-2.27008935352e-08,8.58667865112e-09,1.74751857826e-11
24,7084946532.22,7.9020407944e-09,-7.27834567942e-09,7.87399237802e-09,6.56209543874e-12
25,1807557187.24,2.34226939435e-08,-3.22302888793e-08,8.09643270545e-09,1.26235324875e-11
26,6120706811.05,5.08481953922e-08,-4.11503517047e-08,5.73977315769e-09,1.26129421117e-11
27,4702099150.75,1.90729572197e-08,-1.74590842325e-08,4.04838385824e-09,7.97214307385e-12
28,5324027488.51,2.2887249757e-08,-1.36821884112e-08,5.96309143495e-09,1.22246051078e-11
29,6868324216.44,4.1314157389e-08,-2.80140681557e-08,7.69986946318e-09,1.02166829883e-11
0,1406286000.0,2.42326875109e-09,6.04306421717e-12,4.46703306933e-08,4.21624590432e-08,
1,9242000.0,3.20399208734e-09,1.27649087145e-11,4.1358304235e-09,6.63775253154e-10,
2,269972000.0,2.37217189652e-09,5.96023089577e-12,8.55889156632e-09,6.00791274293e-09,
3,875891000.0,2.24455456424e-09,0.0,3.90357315521e-09,6.83125302161e-10,
4,1042626000.0,3.30644648424e-09,0.0,4.72349497749e-09,1.50293022011e-10,
5,1014569000.0,6.2175577853e-10,1.31172105175e-12,3.61116805547e-09,2.71001569292e-09,
6,143062000.0,2.37463993221e-09,0.0,2.7018345784e-09,1.83427301653e-10,
7,5230631000.0,5.66097662374e-09,0.0,5.76029200311e-09,0.0,
8,5233525000.0,2.5335418012e-09,0.0,3.88476409517e-09,0.0,
9,970989000.0,2.1394338231e-09,7.17930813122e-12,3.39581274607e-09,3.80503330955e-10,
10,2911562000.0,1.05790604301e-08,0.0,1.34416297229e-08,1.7424334826e-09,
11,553827000.0,7.02171531289e-10,0.0,1.71154310752e-09,6.14400089878e-10,
12,1070166000.0,6.16416284091e-09,0.0,9.46866250821e-09,2.22418246837e-09,
13,331608000.0,1.1524904011e-09,0.0,1.23729629854e-09,1.59464080656e-11,
14,5229610000.0,9.96507937236e-11,0.0,1.99301587447e-10,0.0,
15,4779644136.14,4.73763509434e-09,7.65867996421e-12,-1.43450752101e-08,3.54710031382e-08,False
16,6643110482.95,1.10031266818e-08,6.7214205231e-12,-1.73201304549e-08,2.1214662664e-08,False
17,4947786029.47,1.1549050009e-08,1.26137890685e-11,-1.33319090588e-08,2.23970601632e-08,False
18,6216618364.67,9.7466873569e-09,1.27130452979e-11,-1.58264910346e-09,9.87669017498e-09,False
19,3058016057.83,7.46369519623e-09,4.71256956321e-12,-6.53431655169e-09,2.83698030222e-08,False
20,4433913949.61,6.88536230997e-09,9.65443872257e-12,-5.05802488501e-10,7.69711138136e-09,False
21,6341051631.54,7.57616693358e-09,1.09605998514e-11,-8.74913558296e-09,3.20493135783e-08,False
22,8956958952.79,1.11309963097e-08,4.2244713928e-12,-1.41729649835e-09,3.46476182121e-08,False
23,4378072269.86,4.63770896371e-09,1.15905044446e-11,4.23108577629e-09,2.4615761416e-08,False
24,1842110544.97,7.21587266982e-09,1.23703056391e-11,-2.22678923006e-09,2.05658391754e-08,False
25,3295161781.44,5.2140792384e-09,1.15718378897e-11,-1.65542624718e-08,3.18700056861e-08,False
26,1522258373.31,7.42749530668e-09,1.19309210487e-11,-2.10679050669e-08,3.45587793326e-08,False
27,5466792758.95,9.87832131736e-09,1.01242979584e-11,-1.19390740742e-10,1.89521269591e-08,False
28,5521294409.66,7.3640938576e-09,1.43805200148e-11,-3.56176103955e-08,2.148691608e-08,False
29,10811604374.0,9.05031160273e-09,1.10986255366e-11,-3.03838166051e-08,2.85831710148e-08,False
0,1406286000.0,2.42326875109e-09,6.04306421717e-12,4.46703306933e-08,4.21624590432e-08,
1,9242000.0,3.20399208734e-09,1.27649087145e-11,4.1358304235e-09,6.63775253154e-10,
2,269972000.0,2.37217189652e-09,5.96023089577e-12,8.55889156632e-09,6.00791274293e-09,
3,875891000.0,2.24455456424e-09,0.0,3.90357315521e-09,6.83125302161e-10,
4,1042626000.0,3.30644648424e-09,0.0,4.72349497749e-09,1.50293022011e-10,
5,1014569000.0,6.2175577853e-10,1.31172105175e-12,3.61116805547e-09,2.71001569292e-09,
6,143062000.0,2.37463993221e-09,0.0,2.7018345784e-09,1.83427301653e-10,
7,5230631000.0,5.66097662374e-09,0.0,5.76029200311e-09,0.0,
8,5233525000.0,2.5335418012e-09,0.0,3.88476409517e-09,0.0,
9,970989000.0,2.1394338231e-09,7.17930813122e-12,3.39581274607e-09,3.80503330955e-10,
10,2911562000.0,1.05790604301e-08,0.0,1.34416297229e-08,1.7424334826e-09,
11,553827000.0,7.02171531289e-10,0.0,1.71154310752e-09,6.14400089878e-10,
12,1070166000.0,6.16416284091e-09,0.0,9.46866250821e-09,2.22418246837e-09,
13,331608000.0,1.1524904011e-09,0.0,1.23729629854e-09,1.59464080656e-11,
14,5229610000.0,9.96507937236e-11,0.0,1.99301587447e-10,0.0,
15,6541218694.1,9.78365385713e-09,3.45745406354e-12,7.92750569704e-09,1.22422561317e-08,False
16,6237074572.25,1.4235985518e-08,3.94223219052e-12,-9.75788293398e-09,1.4650974126e-08,False
17,6561959138.37,4.19273775857e-09,1.22306426538e-11,-1.62813871278e-09,3.23696360672e-08,False
18,6209782761.36,6.63172855361e-09,1.36612035238e-11,-5.1277664446e-09,1.13768880056e-08,False
19,7121853711.57,4.02672927715e-09,7.28509582323e-12,-2.04107064748e-08,2.2461583199e-08,False
20,7814331491.23,1.00252719907e-08,1.25788589157e-11,-2.51093667322e-09,3.01588512234e-08,False
21,6956217125.69,8.39857752972e-09,1.32728430978e-11,-7.57838196286e-09,1.39095064495e-08,False
22,7984906165.33,3.73439593029e-09,4.84879861657e-12,-2.30957925011e-08,4.54573350113e-08,False
23,3055643713.82,1.53861697049e-08,8.7776764566e-12,-2.36920651476e-08,2.55821564348e-08,False
24,7639930320.7,1.30725692937e-08,6.47029298434e-12,-2.33121047213e-08,4.33905245635e-08,False
25,2479913050.07,8.90033907146e-09,6.295230516e-12,-1.75543185758e-08,1.67532965438e-08,False
26,7050172639.8,6.89240218273e-09,8.43349002479e-12,-5.8347134417e-09,2.56976244016e-08,False
27,5033080150.49,5.15768265422e-09,1.03288262406e-11,-1.15724386851e-08,4.03311156768e-09,False
28,8704740824.51,6.78789837341e-09,1.57226183033e-11,-4.33793240143e-08,2.7231278369e-08,False
29,10356207754.8,1.17485640043e-08,5.89382240998e-12,-4.41239115389e-09,2.34210205192e-08,False
0,1406286000.0,2.42326875109e-09,6.04306421717e-12,4.46703306933e-08,4.21624590432e-08,
1,9242000.0,3.20399208734e-09,1.27649087145e-11,4.1358304235e-09,6.63775253154e-10,
2,269972000.0,2.37217189652e-09,5.96023089577e-12,8.55889156632e-09,6.00791274293e-09,
3,875891000.0,2.24455456424e-09,0.0,3.90357315521e-09,6.83125302161e-10,
4,1042626000.0,3.30644648424e-09,0.0,4.72349497749e-09,1.50293022011e-10,
5,1014569000.0,6.2175577853e-10,1.31172105175e-12,3.61116805547e-09,2.71001569292e-09,
6,143062000.0,2.37463993221e-09,0.0,2.7018345784e-09,1.83427301653e-10,
7,5230631000.0,5.66097662374e-09,0.0,5.76029200311e-09,0.0,
8,5233525000.0,2.5335418012e-09,0.0,3.88476409517e-09,0.0,
9,970989000.0,2.1394338231e-09,7.17930813122e-12,3.39581274607e-09,3.80503330955e-10,
10,2911562000.0,1.05790604301e-08,0.0,1.34416297229e-08,1.7424334826e-09,
11,553827000.0,7.02171531289e-10,0.0,1.71154310752e-09,6.14400089878e-10,
12,1070166000.0,6.16416284091e-09,0.0,9.46866250821e-09,2.22418246837e-09,
13,331608000.0,1.1524904011e-09,0.0,1.23729629854e-09,1.59464080656e-11,
14,5229610000.0,9.96507937236e-11,0.0,1.99301587447e-10,0.0,
15,9156495308.4,4.95129943751e-09,9.8189462473e-12,-1.72253266293e-08,2.04493395086e-08,False
16,4374382437.39,9.92283173538e-09,1.11579325682e-11,-1.17103329906e-08,1.0624292338e-08,False
17,4555401855.8,9.59430608253e-09,1.20782837725e-11,-3.87068220489e-09,1.45963918874e-08,False
18,8222568702.46,1.18675914197e-08,4.06591382947e-12,1.7399196759e-08,1.95839561729e-08,False
19,6071527826.2,6.52298107209e-09,1.08634024281e-11,-2.15842866733e-08,2.71379592951e-08,False
20,4534701396.6,8.43834983932e-09,1.25184249769e-11,3.25295852839e-09,4.45907717011e-08,False
21,5451774719.03,7.58396037328e-09,7.70797508539e-12,-1.9377340703e-08,2.59340698811e-08,False
22,9730749227.5,2.1147538166e-09,1.47675954504e-11,-9.34754089429e-09,2.55598331791e-08,False
23,8932025827.69,9.34284040498e-09,9.35704193924e-12,-1.73060473633e-08,2.75486074147e-08,False
24,3272437756.67,1.09657888178e-08,4.2744010143e-12,1.72580031685e-09,2.68312176289e-08,False
25,7052824004.9,1.6257334618e-09,1.3765774383e-11,-1.77718396581e-08,2.00840038581e-08,False
26,4133564541.53,6.95069818407e-09,1.05551548571e-11,-2.07385397641e-08,4.19769083688e-08,False
27,6112425411.65,1.29619757022e-08,8.99712413009e-12,-2.62606300375e-08,1.34081816738e-08,False
28,5377172168.05,2.64129875801e-09,1.33857487587e-11,-2.06428128791e-08,3.05030806102e-08,False
29,5309806185.38,1.0428622061e-08,5.9373345306e-12,3.10652414213e-09,2.29696336543e-08,False
